time,value
441,3.442611878807
444,3.457290784338
447,3.458374022343
450,3.485034521319
453,3.492480504675
456,3.503088255295
459,3.518398628547
462,3.564164400821
465,3.718376099341
468,3.723743604192
471,3.728842585696
474,3.734992795367
477,3.786927375127
480,3.813256587204
483,3.832918247183
486,3.846316261192
489,3.865443239383
492,3.895543592445
495,3.928574947756
498,3.932542933034
501,3.954931458155
504,3.963197691621
507,3.976341824721
510,3.982904156553
513,3.999003889992
518,4.015657313098
519,4.016294222674
522,4.039998446194
525,4.044029914052
528,4.127516383421
531,4.141527114458
534,4.14307637282
537,4.151414669933
540,4.164016356388
543,4.191414633649
546,4.217972027951
549,4.232818911899
552,4.284953027987
555,4.293635276587
558,4.298075287625
561,4.313831254955
564,4.320988423585
567,4.332662349448
570,4.33716358242
573,4.344025642401
576,4.350268312705
579,4.35931311876
582,4.370019671204
585,4.386550703202
590,4.398123142285
591,4.398620779788
594,4.414322873972
597,4.431252403486
600,4.472400222276
603,4.508399884472
606,4.51701193617
609,4.528043812536
612,4.60491185698
615,4.68143889068
618,4.721650408138
621,4.736678003077
624,4.765414903429
627,4.821280294679
630,4.825535916838
633,4.848149714361
636,4.864477925491
639,4.883851624675
642,4.899547784286
645,4.943025328055
648,4.960327149065
651,4.974751270305
654,4.988428965698
657,5.00549685948
660,5.01891527113
663,5.041508577786
666,5.050756765412
669,5.06689162657
672,5.083925769548
675,5.085575955896
678,5.10101450479
681,5.135712630976
684,5.146380384754
687,5.170715781417
690,5.196481113344
693,5.214174233865
696,5.234912282997
699,5.25305984339
702,5.260718954051
707,5.309039552067
708,5.309889851765
711,5.344229746911
714,5.354856599098
717,5.359577995375
720,5.371168667751
723,5.376660921541
726,5.382201995536
729,5.389076498686
732,5.390178326865
735,5.393296732403
738,5.414071667309
741,5.416023412276
744,5.427418819092
747,5.431882452661
750,5.477767431154
753,5.496161934477
756,5.51198544048
759,5.529678527847
762,5.598938294661
765,5.641753853926
768,5.723013104195
771,5.764865314844
774,5.768712710752
777,5.779295816667
780,5.802228362042
785,5.869605364393
786,5.870120141771
789,5.871752799743
792,5.880899821058
795,5.90690374302
798,5.914311892702
801,5.934407735871
804,5.975238222512
809,5.989724604017
810,5.990650788299
813,6.019489841791
816,6.059683130378
819,6.061120016429
822,6.081756677733
825,6.110579833503
828,6.116216118982
831,6.140733649883
834,6.156999468314
837,6.163165063574
840,6.166133285848
843,6.180170939373
846,6.194806857988
849,6.22657221772
852,6.293483553523
855,6.296212535933
858,6.306924784811
863,6.309121876
864,6.310092143829
867,6.371787230273
870,6.37857317121
873,6.384533999416
876,6.406698298848
879,6.417438638653
884,6.420816793734
885,6.421268653426
888,6.422614418551
891,6.426051595411
894,6.458871671952
897,6.477193254999
900,6.506450171557
903,6.531651853233
906,6.545995457121
909,6.574252440197
912,6.592914989332
915,6.603303739963
918,6.702082214341
921,6.704059813147
924,6.724676194251
927,6.787977228337
930,6.842306409334
933,6.858038565678
936,6.863179165939
939,6.881882699788
942,6.903558002063
945,6.915844395406
948,6.920723891885
951,6.933216591806
954,6.939207009853
957,6.94310680034
960,7.02633374154
963,7.03434128093
966,7.051828552478
969,7.058975596283
972,7.065771751267
975,7.069458879739
978,7.087165779644
981,7.128915034023
984,7.130098688253
987,7.140955326309
990,7.154990954532
993,7.214010115083
996,7.251331607973
999,7.258269365993
1002,7.268208147748
1005,7.306113165778
1008,7.328306235862
1011,7.329755954235
1016,7.346453934417
1017,7.346465893112
1020,7.355119988345
1023,7.358512472151
1026,7.360091993374
1029,7.36126795851
1034,7.388613817025
1035,7.38874132002
1038,7.393068990506
1041,7.395749488961
1044,7.404608087263
1047,7.476436789775
1050,7.499140366793
1053,7.535932795492
1056,7.543322775907
1059,7.620910049532
1062,7.68173893953
1065,7.688919998495
1068,7.694345013122
1071,7.723732787859
1076,7.744007276813
1077,7.744942693015
1080,7.790977396978
1083,7.813632013812
1086,7.863184424698
1089,7.880795154788
1092,7.899035258941
1095,7.90617838113
1098,7.931290112458
1101,7.960543507406
1104,7.979786248341
1107,8.029949600691
1110,8.037686288984
1113,8.057134471437
1116,8.06610215574
1121,8.087440875288
1122,8.087646676109
1125,8.103344325417
1128,8.137334629032
1131,8.138628039763
1134,8.165839441747
1137,8.174939439281
1142,8.19365432856
1143,8.19380970837
1146,8.200238116807
1149,8.212696792441
1152,8.222996641393
1155,8.243351766861
1158,8.272056109435
1163,8.306750884348
1164,8.307355321454
1167,8.310128103917
1170,8.315891754183
1173,8.339612616573
1176,8.345541795971
1179,8.356604232522
1182,8.360368640789
1185,8.394376052426
1188,8.418630431942
1191,8.424722755862
1194,8.454139330353
1197,8.463320115557
1200,8.496707907992
1203,8.498291970857
1206,8.619523687636
1209,8.64987843877
1214,8.659653523354
1215,8.660178746678
1218,8.664470365945
1221,8.717876596958
1224,8.727081939974
1227,8.752507032197
1230,8.77701981759
1233,8.861900113592
1236,8.894754524227
1239,8.896917749032
1242,8.911951333167
1245,8.916673709939
1248,8.966706427721
1251,8.967859349142
1254,9.001195260532
1257,9.030820271488
1260,9.060001593246
1265,9.078849600789
1266,9.07906964023
1269,9.080625675547
1272,9.091292515372
1275,9.093283525922
1278,9.109283858746
1281,9.13595996613
1284,9.139498193165
1287,9.155202260636
1290,9.176700221397
1293,9.218618246797
1296,9.220044545106
1301,9.245485438755
1302,9.245552866044
1305,9.272291915979
1308,9.276555197616
1311,9.301213029376
1314,9.303881636844
1317,9.319833992629
1320,9.32274068489
1323,9.324414307832
1326,9.349084459081
1329,9.365408986362
1332,9.376337795447
1335,9.400447304197
1338,9.403720739414
1341,9.431134364032
1344,9.484332121931
1347,9.531206863209
1350,9.532683798971
1353,9.588850302503
1356,9.603280282229
1359,9.610749642107
1362,9.656335246865
1365,9.672970305779
1368,9.687376093327
1371,9.722218250226
1374,9.798678192705
1377,9.807350715878
1380,9.812688442668
1383,9.83958014401
1386,9.853079338487
1389,9.857493003715
1392,9.872991891832
1395,9.920313852208
1398,9.961056742886
1401,9.972314287232
1404,9.990740453941
