run,type,module,name,attrname,attrvalue,value
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,goodput,,,92.4
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,bloomFP,,,0
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,bloomCallsPerK,,,1000
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,bloomQueriesTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,bloomInsertsTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,energyGW_mJ,,,9240
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,energyPerMsg_mJ,,,10
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,workAvg_units,,,3
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,workH_count,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,workF_count,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,workB_count,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,stageOrderId,,,5
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.gateway,mismatchCounter,,,0
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.cloud,Cloud_TotalReceived,,,924
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.cloud,Cloud_AvgDelay_s,,,0.00099999607271104
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.fakeNode,Fake_AttacksSent,,,0
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,,,0
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,,,0
Secure50_bloom-0-20250914-01:27:43-67756,scalar,LightIoTNetwork.fakeNode,Fake_Bursts,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,totalAccepted,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,totalDroppedHmac,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,totalDroppedReplay,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,totalDroppedDup,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,goodput,,,92.4
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,bloomFP,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,bloomCallsPerK,,,1000
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,bloomQueriesTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,bloomInsertsTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,energyGW_mJ,,,9240
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,energyPerMsg_mJ,,,10
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,workAvg_units,,,3
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,workH_count,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,workF_count,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,workB_count,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,stageOrderId,,,4
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.gateway,mismatchCounter,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.cloud,Cloud_TotalReceived,,,924
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.cloud,Cloud_AvgDelay_s,,,0.00099999607271104
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.fakeNode,Fake_AttacksSent,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,,,0
Secure50_bloom-0-20250914-01:27:43-67755,scalar,LightIoTNetwork.fakeNode,Fake_Bursts,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,totalAccepted,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,totalDroppedHmac,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,totalDroppedReplay,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,totalDroppedDup,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,goodput,,,92.4
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,bloomFP,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,bloomCallsPerK,,,1000
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,bloomQueriesTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,bloomInsertsTotal,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,energyGW_mJ,,,9240
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,energyPerMsg_mJ,,,10
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,workAvg_units,,,3
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,workH_count,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,workF_count,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,workB_count,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,stageOrderId,,,3
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.gateway,mismatchCounter,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.cloud,Cloud_TotalReceived,,,924
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.cloud,Cloud_AvgDelay_s,,,0.00099999607271104
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.fakeNode,Fake_AttacksSent,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,,,0
Secure50_bloom-0-20250914-01:27:43-67754,scalar,LightIoTNetwork.fakeNode,Fake_Bursts,,,0
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,,,4640
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,,,4620
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.gateway,totalAccepted,,,924
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.gateway,totalDroppedHmac,,,0
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.gateway,totalDroppedReplay,,,0
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.gateway,totalDroppedDup,,,0
Secure50_bloom-0-20250914-01:27:43-67752,scalar,LightIoTNetwork.gateway,goodput,,,92.4
