run,type,module,name,attrname,attrvalue,value
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,iterationvarsd,,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,iterationvarsf,,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,measurement,,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,network,ned.LightIoTNetwork,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,processid,67860,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,repetition,0,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,replication,#0,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,resultdir,results,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,runnumber,0,
Attack50_bloom-0-20250914-01:27:57-67860,runattr,,,seedset,123,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.batteryInit_mJ,10000,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.stageOrder,"""FBH""",
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.result-recording-modes,all,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.scalar-recording,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.vector-recording,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,output-scalar-file,results/perms_attack50/FBH.sca,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,output-vector-file,results/perms_attack50/FBH.vec,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,record-eventlog,false,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,extends,Attack50_record,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.duplicateMethod,"""bloom""",
Attack50_bloom-0-20250914-01:27:57-67860,config,,,network,ned.LightIoTNetwork,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,LightIoTNetwork.numSensorNodes,50,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.sensor[*].mode,"""Secure""",
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.enabled,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.validMac,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.securityEnabled,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.hmacWindow,3s,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,description,Secure Mode Simulation (includes all scenarios),
Attack50_bloom-0-20250914-01:27:57-67860,config,,,network,ned.LightIoTNetwork,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,ned-path,.,
