run,type,module,name,attrname,attrvalue,value
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,description,Secure Mode Simulation (includes all scenarios),
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,network,ned.LightIoTNetwork,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,ned-path,.,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,sim-time-limit,10s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,record-eventlog,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,cmdenv-express-mode,false,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,network,ned.LightIoTNetwork,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,sim-time-limit,10s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-scalar-file,results/secure_output.sca,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-vector-file,results/secure_output.vec,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,network,LightIoTNetwork,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,sim-time-limit,10s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-scalar-file,results/nosecure_output.sca,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-vector-file,results/nosecure_output.vec,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,network,LightIoTNetwork,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,sim-time-limit,10s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-scalar-file,results/attack_output.sca,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-vector-file,results/attack_output.vec,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-scalar-file,results/Attack50_window1s_record-0.sca,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-vector-file,results/Attack50_window1s_record-0.vec,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.scalar-recording,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.vector-recording,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.statistic-recording,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.result-recording-modes,all,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,rng-class,cMersenneTwister,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,num-rngs,1,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,seed-set,123,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.scalar-recording,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.vector-recording,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.result-recording-modes,all,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-scalar-file,results/Attack50_window1s_record-0.sca,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,output-vector-file,results/Attack50_window1s_record-0.vec,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.sensor[*].sendInterval,0.5s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.sensor[*].mode,"""Secure""",
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.procDelay,1ms,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.hmacWindow,1s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.costForward_mJ,5,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.costVerify_mJ,5,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.batteryInit_mJ,5000,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.securityEnabled,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.checkHmac,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.checkFreshness,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.checkDuplicate,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.duplicateMethod,"""set""",
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.bloomBits,16384,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.bloomHashes,3,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.sbfBits,16384,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.sbfHashes,3,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.gateway.sbfDecay,0.02,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.enabled,false,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.attackMode,1,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.validMac,true,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.replayId,100000,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.replayTsUs,500000,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.dupBurstLen,4,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.dupBurstGap,200ms,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,**.fakeNode.outOfOrderJitter,80ms,
Attack50_window1s_record-0-20250912-21:40:16-7358,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,configname,Attack50_window3s_record,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,datetime,20250912-21:40:16,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,datetimef,20250912-214016,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,experiment,Attack50_window3s_record,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,inifile,run_record.ini,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,iterationvars,,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,iterationvarsd,,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,iterationvarsf,,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,measurement,,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,network,ned.LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,processid,7360,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,repetition,0,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,replication,#0,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,resultdir,results,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,runnumber,0,
Attack50_window3s_record-0-20250912-21:40:16-7360,runattr,,,seedset,123,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.result-recording-modes,all,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.scalar-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.vector-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/Attack50_window3s_record-0.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/Attack50_window3s_record-0.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,record-eventlog,false,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,network,ned.LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,LightIoTNetwork.numSensorNodes,50,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.securityEnabled,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.hmacWindow,3s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.procDelay,1ms,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.costForward_mJ,5,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.costVerify_mJ,5,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.batteryInit_mJ,5000,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.enabled,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.attackMode,1,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,description,Secure Mode Simulation (includes all scenarios),
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,network,ned.LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,ned-path,.,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,record-eventlog,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,cmdenv-express-mode,false,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,network,ned.LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/secure_output.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/secure_output.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,network,LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/nosecure_output.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/nosecure_output.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,network,LightIoTNetwork,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/attack_output.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/attack_output.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/Attack50_window3s_record-0.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/Attack50_window3s_record-0.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.scalar-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.vector-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.statistic-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.result-recording-modes,all,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,rng-class,cMersenneTwister,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,num-rngs,1,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,seed-set,123,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.scalar-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.vector-recording,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.result-recording-modes,all,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-scalar-file,results/Attack50_window3s_record-0.sca,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,output-vector-file,results/Attack50_window3s_record-0.vec,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.sensor[*].sendInterval,0.5s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.sensor[*].mode,"""Secure""",
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.procDelay,1ms,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.hmacWindow,1s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.costForward_mJ,5,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.costVerify_mJ,5,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.batteryInit_mJ,5000,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.securityEnabled,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.checkHmac,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.checkFreshness,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.checkDuplicate,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.duplicateMethod,"""set""",
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.bloomBits,16384,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.bloomHashes,3,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.sbfBits,16384,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.sbfHashes,3,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.gateway.sbfDecay,0.02,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.enabled,false,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.attackMode,1,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.validMac,true,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.replayId,100000,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.replayTsUs,500000,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.dupBurstLen,4,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.dupBurstGap,200ms,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,**.fakeNode.outOfOrderJitter,80ms,
Attack50_window3s_record-0-20250912-21:40:16-7360,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,configname,Attack50_window5s_record,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,datetime,20250912-21:40:16,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,datetimef,20250912-214016,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,experiment,Attack50_window5s_record,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,inifile,run_record.ini,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,iterationvars,,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,iterationvarsd,,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,iterationvarsf,,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,measurement,,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,network,ned.LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,processid,7361,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,repetition,0,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,replication,#0,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,resultdir,results,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,runnumber,0,
Attack50_window5s_record-0-20250912-21:40:16-7361,runattr,,,seedset,123,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.result-recording-modes,all,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.scalar-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.vector-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/Attack50_window5s_record-0.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/Attack50_window5s_record-0.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,record-eventlog,false,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,network,ned.LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,LightIoTNetwork.numSensorNodes,50,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.securityEnabled,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.hmacWindow,5s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.procDelay,1ms,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.costForward_mJ,5,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.costVerify_mJ,5,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.batteryInit_mJ,5000,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.enabled,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.attackMode,1,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,description,Secure Mode Simulation (includes all scenarios),
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,network,ned.LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,ned-path,.,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,record-eventlog,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,cmdenv-express-mode,false,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,network,ned.LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/secure_output.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/secure_output.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,network,LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/nosecure_output.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/nosecure_output.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,network,LightIoTNetwork,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/attack_output.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/attack_output.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/Attack50_window5s_record-0.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/Attack50_window5s_record-0.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.scalar-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.vector-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.statistic-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.result-recording-modes,all,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,rng-class,cMersenneTwister,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,num-rngs,1,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,seed-set,123,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.scalar-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.vector-recording,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.result-recording-modes,all,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-scalar-file,results/Attack50_window5s_record-0.sca,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,output-vector-file,results/Attack50_window5s_record-0.vec,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.sensor[*].sendInterval,0.5s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.sensor[*].mode,"""Secure""",
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.procDelay,1ms,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.hmacWindow,1s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.costForward_mJ,5,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.costVerify_mJ,5,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.batteryInit_mJ,5000,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.securityEnabled,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.checkHmac,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.checkFreshness,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.checkDuplicate,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.duplicateMethod,"""set""",
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.bloomBits,16384,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.bloomHashes,3,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.sbfBits,16384,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.sbfHashes,3,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.gateway.sbfDecay,0.02,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.enabled,false,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.attackMode,1,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.validMac,true,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.replayId,100000,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.replayTsUs,500000,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.dupBurstLen,4,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.dupBurstGap,200ms,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,**.fakeNode.outOfOrderJitter,80ms,
Attack50_window5s_record-0-20250912-21:40:16-7361,config,,,sim-time-limit,10s,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,configname,AttackOnNoSec20_record,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,datetime,20250912-21:40:14,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,datetimef,20250912-214014,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,experiment,AttackOnNoSec20_record,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,inifile,run_record.ini,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,iterationvars,,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,iterationvarsd,,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,iterationvarsf,,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,measurement,,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,network,ned.LightIoTNetwork,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,processid,7285,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,repetition,0,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,replication,#0,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,resultdir,results,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,runnumber,0,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,runattr,,,seedset,123,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.result-recording-modes,all,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.scalar-recording,true,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.vector-recording,true,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-scalar-file,results/AttackOnNoSec20_record-0.sca,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-vector-file,results/AttackOnNoSec20_record-0.vec,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,record-eventlog,false,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,network,ned.LightIoTNetwork,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,LightIoTNetwork.numSensorNodes,20,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.sensor[*].mode,"""NoSecurity""",
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.gateway.securityEnabled,false,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.gateway.procDelay,0s,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.gateway.costVerify_mJ,0,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.fakeNode.enabled,true,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,**.fakeNode.validMac,false,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,description,Secure Mode Simulation (includes all scenarios),
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,network,ned.LightIoTNetwork,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,ned-path,.,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,sim-time-limit,10s,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,record-eventlog,true,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,cmdenv-express-mode,false,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,network,ned.LightIoTNetwork,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,sim-time-limit,10s,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-scalar-file,results/secure_output.sca,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-vector-file,results/secure_output.vec,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,network,LightIoTNetwork,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,sim-time-limit,10s,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-scalar-file,results/nosecure_output.sca,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,output-vector-file,results/nosecure_output.vec,
AttackOnNoSec20_record-0-20250912-21:40:14-7285,config,,,network,LightIoTNetwork,
