Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,bloomQueriesTotal,,,924
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,bloomInsertsTotal,,,924
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,energyGW_mJ,,,9240
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,energyPerMsg_mJ,,,10
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,workAvg_units,,,3
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,workH_count,,,924
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,workF_count,,,924
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,workB_count,,,924
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,stageOrderId,,,5
Secure50_bloom-0-20250914-02:02:45-82747,scalar,LightIoTNetwork.gateway,mismatchCounter,,,0
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,totalAccepted,,,924
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,totalDroppedHmac,,,0
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,totalDroppedReplay,,,0
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,totalDroppedDup,,,0
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,goodput,,,92.4
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,bloomFP,,,0
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,bloomCallsPerK,,,1000
Secure50_bloom-0-20250914-02:02:45-82746,scalar,LightIoTNetwork.gateway,bloomQueriesTotal,,,924
