run,type,module,name,attrname,attrvalue,value
Secure50_bloom-0-20250914-02:02:45-82748,config,,,seed-set,123,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.sensor[*].sendInterval,0.5s,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.procDelay,1ms,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.hmacWindow,1s,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.costForward_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.costVerify_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.batteryInit_mJ,5000,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.checkHmac,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.checkFreshness,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.checkDuplicate,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.duplicateMethod,"""set""",
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.bloomBits,16384,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.bloomHashes,3,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.sbfBits,16384,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.sbfHashes,3,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.gateway.sbfDecay,0.02,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.attackMode,1,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.replayInterval,2.5s,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.validMac,true,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.replayId,100000,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.replayTsUs,500000,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.dupBurstLen,4,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.dupBurstGap,200ms,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,**.fakeNode.outOfOrderJitter,80ms,
Secure50_bloom-0-20250914-02:02:45-82748,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,configname,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,datetime,20250914-02:02:45,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,datetimef,20250914-020245,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,experiment,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,inifile,run_record.ini,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,iterationvars,,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,iterationvarsd,,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,iterationvarsf,,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,measurement,,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,processid,82747,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,repetition,0,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,replication,#0,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,resultdir,results,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,runnumber,0,
Secure50_bloom-0-20250914-02:02:45-82747,runattr,,,seedset,123,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.batteryInit_mJ,10000,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.stageOrder,"""$ord""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/perms_Secure50_bloom_FHB.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/perms_Secure50_bloom_FHB.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,record-eventlog,false,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,extends,Secure50_record,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.duplicateMethod,"""bloom""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,LightIoTNetwork.numSensorNodes,50,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,description,Secure Mode Simulation (includes all scenarios),
Secure50_bloom-0-20250914-02:02:45-82747,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,ned-path,.,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,record-eventlog,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,cmdenv-express-mode,false,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/secure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/secure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/nosecure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/nosecure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/attack_output.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/attack_output.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.statistic-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,rng-class,cMersenneTwister,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,num-rngs,1,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,seed-set,123,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.sensor[*].sendInterval,0.5s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.procDelay,1ms,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.hmacWindow,1s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.costForward_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.costVerify_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.batteryInit_mJ,5000,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.checkHmac,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.checkFreshness,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.checkDuplicate,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.duplicateMethod,"""set""",
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.bloomBits,16384,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.bloomHashes,3,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.sbfBits,16384,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.sbfHashes,3,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.gateway.sbfDecay,0.02,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.attackMode,1,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.replayInterval,2.5s,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.validMac,true,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.replayId,100000,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.replayTsUs,500000,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.dupBurstLen,4,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.dupBurstGap,200ms,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,**.fakeNode.outOfOrderJitter,80ms,
Secure50_bloom-0-20250914-02:02:45-82747,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,configname,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,datetime,20250914-02:02:45,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,datetimef,20250914-020245,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,experiment,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,inifile,run_record.ini,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,iterationvars,,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,iterationvarsd,,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,iterationvarsf,,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,measurement,,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,processid,82746,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,repetition,0,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,replication,#0,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,resultdir,results,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,runnumber,0,
Secure50_bloom-0-20250914-02:02:45-82746,runattr,,,seedset,123,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.batteryInit_mJ,10000,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.stageOrder,"""$ord""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/perms_Secure50_bloom_HBF.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/perms_Secure50_bloom_HBF.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,record-eventlog,false,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,extends,Secure50_record,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.duplicateMethod,"""bloom""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,LightIoTNetwork.numSensorNodes,50,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,description,Secure Mode Simulation (includes all scenarios),
Secure50_bloom-0-20250914-02:02:45-82746,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,ned-path,.,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,record-eventlog,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,cmdenv-express-mode,false,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/secure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/secure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/nosecure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/nosecure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/attack_output.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/attack_output.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.statistic-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,rng-class,cMersenneTwister,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,num-rngs,1,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,seed-set,123,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.sensor[*].sendInterval,0.5s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.procDelay,1ms,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.hmacWindow,1s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.costForward_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.costVerify_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.batteryInit_mJ,5000,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.checkHmac,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.checkFreshness,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.checkDuplicate,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.duplicateMethod,"""set""",
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.bloomBits,16384,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.bloomHashes,3,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.sbfBits,16384,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.sbfHashes,3,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.gateway.sbfDecay,0.02,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.attackMode,1,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.replayInterval,2.5s,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.validMac,true,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.replayId,100000,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.replayTsUs,500000,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.dupBurstLen,4,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.dupBurstGap,200ms,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,**.fakeNode.outOfOrderJitter,80ms,
Secure50_bloom-0-20250914-02:02:45-82746,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,configname,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,datetime,20250914-02:02:45,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,datetimef,20250914-020245,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,experiment,Secure50_bloom,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,inifile,run_record.ini,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,iterationvars,,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,iterationvarsd,,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,iterationvarsf,,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,measurement,,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,processid,82745,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,repetition,0,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,replication,#0,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,resultdir,results,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,runnumber,0,
Secure50_bloom-0-20250914-02:02:45-82745,runattr,,,seedset,123,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.batteryInit_mJ,10000,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.stageOrder,"""$ord""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/perms_Secure50_bloom_HFB.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/perms_Secure50_bloom_HFB.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,record-eventlog,false,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,extends,Secure50_record,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.duplicateMethod,"""bloom""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,LightIoTNetwork.numSensorNodes,50,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,description,Secure Mode Simulation (includes all scenarios),
Secure50_bloom-0-20250914-02:02:45-82745,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,ned-path,.,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,record-eventlog,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,cmdenv-express-mode,false,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,network,ned.LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/secure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/secure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/nosecure_output.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/nosecure_output.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,network,LightIoTNetwork,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,sim-time-limit,10s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/attack_output.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/attack_output.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.statistic-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,rng-class,cMersenneTwister,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,num-rngs,1,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,seed-set,123,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-scalar-file,results/Secure50_bloom-0.sca,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,output-vector-file,results/Secure50_bloom-0.vec,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.scalar-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.vector-recording,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.result-recording-modes,all,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.sensor[*].sendInterval,0.5s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.sensor[*].mode,"""Secure""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.procDelay,1ms,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.hmacWindow,1s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.costForward_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.costVerify_mJ,5,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.batteryInit_mJ,5000,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.securityEnabled,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.checkHmac,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.checkFreshness,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.checkDuplicate,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.duplicateMethod,"""set""",
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.bloomBits,16384,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.bloomHashes,3,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.sbfBits,16384,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.sbfHashes,3,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.gateway.sbfDecay,0.02,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.enabled,false,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.attackMode,1,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.replayInterval,2.5s,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.validMac,true,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.replayId,100000,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.replayTsUs,500000,
Secure50_bloom-0-20250914-02:02:45-82745,config,,,**.fakeNode.dupBurstLen,4,
