run,repetition,module,name,value
Secure5_record-0-20250915-22:43:51-99416,0,LightIoTNetwork.gateway,bloomFP,0
Secure5_record-0-20250915-22:43:51-99416,0,LightIoTNetwork.gateway,bloomCallsPerK,0
Secure5_record-0-20250915-22:43:51-99416,0,LightIoTNetwork.gateway,bloomQueriesTotal,0
Secure5_record-0-20250915-22:43:51-99416,0,LightIoTNetwork.gateway,bloomInsertsTotal,0
