time,value
390,3.074442929937
393,3.078003355138
396,3.086378493741
399,3.099175979871
402,3.102890986599
405,3.127751113171
408,3.136218326514
411,3.139265253092
414,3.164427745039
417,3.172429555537
420,3.1737133343
423,3.191108287194
426,3.199605194128
431,3.225793119775
432,3.226717115169
435,3.268342219501
438,3.305733885033
441,3.341353183588
444,3.354542378033
447,3.396149905468
450,3.402464649383
453,3.42477630989
456,3.515239343023
459,3.588682249304
462,3.598291932255
465,3.626221966579
468,3.631415371433
471,3.644157292297
474,3.688975135166
477,3.76137630136
480,3.768053372087
483,3.769361437507
486,3.813848476973
489,3.82699875792
492,3.863076662946
495,3.866079285857
498,3.873242914094
501,3.891060349973
504,3.918659202497
507,3.927437811832
510,3.960762710659
513,3.980992993875
518,3.986689868127
519,3.987211322807
522,3.996848107245
525,4.002586531988
528,4.003717914898
531,4.01285814389
534,4.017941963137
537,4.034729444677
540,4.041488483012
543,4.075957348593
546,4.082318714843
549,4.084275350277
552,4.097722305473
555,4.098934085969
558,4.118995120725
561,4.156018609809
564,4.163822830257
567,4.185234636463
572,4.191064939717
573,4.191774816322
576,4.198247677389
579,4.229448646701
582,4.248117477282
585,4.27461542154
588,4.289524363516
591,4.328115430637
594,4.358287417678
597,4.36484110842
600,4.421124089345
603,4.427401941291
606,4.477165102981
609,4.547403663512
612,4.570336282508
615,4.579464872064
618,4.608700677123
621,4.622007158887
624,4.72577242234
627,4.752482542325
630,4.760101057053
633,4.765936137199
636,4.801674305018
639,4.82181516399
644,4.876730754063
647,4.896300003095
650,4.904405373682
655,4.929729595198
656,4.93055667735
661,4.936802897858
662,4.93682841577
665,4.94435057335
668,4.958064257702
671,4.961950847436
674,4.987316406075
677,4.996347800246
680,5.002463613193
683,5.037180283269
686,5.048515203199
689,5.056556222191
692,5.070562538294
695,5.078680671774
698,5.080834920355
703,5.086431363667
704,5.086550601036
707,5.099985643685
710,5.103240697621
713,5.113848709757
716,5.168095954669
719,5.170975819298
722,5.222134439809
725,5.233113304268
728,5.247799354068
731,5.256336285894
734,5.272843131586
737,5.279335043136
740,5.282903719436
743,5.314751609484
746,5.332117461483
749,5.380299393342
752,5.445223383582
755,5.489861300517
758,5.498912075417
761,5.524128118225
764,5.592336681088
767,5.612224412639
770,5.613374537997
773,5.683400896307
776,5.696180787983
779,5.731356552638
782,5.754028967836
785,5.786656827828
788,5.810308443359
791,5.812150743672
794,5.860223731468
797,5.871156565588
800,5.876298110023
803,5.888387064425
806,5.900439662974
809,5.916439716261
812,5.937256372091
815,5.94762030302
818,5.986345197097
821,5.997346013993
826,6.001901038012
829,6.002069442416
830,6.002902487595
833,6.010444093611
836,6.02730758076
839,6.033507219119
842,6.045803517778
845,6.051606221846
848,6.066108937491
853,6.079312556492
854,6.079852543048
857,6.127649456379
860,6.130778830475
863,6.1356466057
866,6.150017584325
869,6.162458218935
872,6.185502492473
875,6.189050850341
878,6.242573725267
881,6.266262747649
884,6.274728984502
889,6.283286046772
890,6.283818501954
893,6.304708715922
896,6.356491088284
899,6.421525804815
902,6.4230488769
905,6.448148062521
908,6.560388961829
911,6.569531736033
914,6.580327705687
917,6.644694845727
920,6.650611909594
923,6.654544509317
926,6.70893526303
929,6.735066004398
932,6.748343187221
935,6.764408846175
938,6.794703512986
941,6.845125233916
944,6.857858628197
947,6.873475457518
950,6.87677203894
953,6.88111062718
956,6.895951156295
959,6.904505291324
964,6.927424925076
965,6.927649317844
968,6.935263179964
971,6.94872792398
974,6.956084729195
977,7.014155547017
980,7.015197842591
983,7.022839306362
986,7.042102829763
989,7.046725833159
994,7.050041436147
995,7.050365233025
998,7.061601034016
1001,7.062612740718
1004,7.081424630364
1007,7.103576979436
1010,7.114574963017
1013,7.153225992084
1016,7.177270984531
1019,7.182092539616
1022,7.185790005721
1025,7.213164772582
1028,7.224992846486
1031,7.230702319995
1034,7.239379648421
1037,7.311497607385
1042,7.35516386216
1045,7.369009537783
1048,7.373874303348
1051,7.37977782816
1054,7.476314612686
1057,7.485887754079
1060,7.503500136151
1063,7.507943199085
1066,7.57237796022
1069,7.577407071015
1072,7.62524895959
1075,7.634420252287
1078,7.690324636245
1081,7.719927375971
1084,7.769573944084
1087,7.776852522673
1090,7.781324649763
1093,7.813755357801
1096,7.822163660056
1099,7.850213199364
1102,7.856724641635
1105,7.870095573249
1108,7.875920132756
1111,7.89810280546
1114,7.943439497402
1117,7.987189912912
1120,7.989236959232
1123,7.991584379062
1126,8.003518824954
1129,8.007734851329
1132,8.011850656871
1135,8.01924342385
1138,8.024474092455
1143,8.034220773704
1144,8.034824537415
1147,8.055105092493
1150,8.063160925334
1153,8.07937414844
1156,8.087956484523
1159,8.106164253107
1162,8.109225735834
1165,8.137141906258
1168,8.152722608181
1171,8.186902781133
1174,8.204268320625
1177,8.218297364072
1180,8.240344843897
1183,8.243838291077
1186,8.274111644527
1189,8.30412869884
1192,8.333459733217
1195,8.360453738203
1198,8.363592137976
1201,8.414295177417
1206,8.421298088109
1207,8.421602112637
1210,8.484002987085
1213,8.49441494008
1216,8.569454141821
1219,8.608080044409
1222,8.642852442036
1227,8.733637517433
1228,8.734282410168
1231,8.740559387043
1234,8.771837421855
1237,8.773806844021
1240,8.782956479606
1243,8.791607344359
1246,8.807922231335
1249,8.855325187812
1252,8.865424888323
1255,8.890180014608
1258,8.902329146606
1261,8.908141149975
1264,8.927150393859
1267,8.945587536156
1270,8.964564646105
1273,8.971792202046
1276,8.980673041916
1279,8.992908390262
1282,8.995327697577
1287,9.015699916868
1288,9.016534619616
1291,9.045649773231
1294,9.051310347603
1297,9.060380150493
1300,9.070428032777
1303,9.076880857604
1306,9.108546522608
1311,9.124283531517
1312,9.12448167859
1315,9.140268372672
1318,9.162176139676
1323,9.201755577301
1324,9.202254566433
1327,9.206248505527
1330,9.211393555788
1333,9.251448661204
1336,9.267928257468
1339,9.273350902809
1342,9.339861380938
1345,9.341645192562
1348,9.400389976355
1351,9.427263130875
1354,9.443820204098
1357,9.487145484588
1360,9.497974670421
1363,9.50904783958
1366,9.532482745706
1369,9.608523311021
1372,9.64115456969
1375,9.650027295643
1378,9.69637130692
1381,9.698361513274
1384,9.707218377222
1387,9.710713272424
1390,9.72214397264
1393,9.77361171583
1396,9.797165217971
1399,9.798310819198
1402,9.802975169126
1407,9.854232115228
1410,9.862432488264
1413,9.909028476499
1416,9.932181569397
1419,9.93906852419
1422,9.948667075508
1425,9.951738232303
1428,9.961489232
1431,9.987136807222
1434,9.993869400001
