time,value
822,6.080756677733
825,6.109579833503
828,6.115216118982
831,6.139733649883
834,6.155999468314
837,6.162165063574
840,6.165133285848
843,6.179170939373
846,6.193806857988
849,6.22557221772
852,6.292483553523
855,6.295212535933
858,6.305924784811
861,6.308121876
864,6.309092143829
867,6.370787230273
870,6.37757317121
873,6.383533999416
876,6.405698298848
879,6.416438638653
882,6.419816793734
885,6.420268653426
888,6.421614418551
891,6.425051595411
894,6.457871671952
897,6.476193254999
900,6.505450171557
903,6.530651853233
906,6.544995457121
909,6.573252440197
912,6.591914989332
915,6.602303739963
918,6.701082214341
921,6.703059813147
924,6.723676194251
927,6.786977228337
930,6.841306409334
933,6.857038565678
936,6.862179165939
939,6.880882699788
942,6.902558002063
945,6.914844395406
948,6.919723891885
951,6.932216591806
954,6.938207009853
957,6.94210680034
960,7.02533374154
963,7.03334128093
966,7.050828552478
969,7.057975596283
972,7.064771751267
975,7.068458879739
978,7.086165779644
981,7.127915034023
984,7.129098688253
987,7.139955326309
990,7.153990954532
993,7.213010115083
996,7.250331607973
999,7.257269365993
1002,7.267208147748
1005,7.305113165778
1008,7.327306235862
1011,7.328755954235
1014,7.345453934417
1017,7.345465893112
1020,7.354119988345
1023,7.357512472151
1026,7.359091993374
1029,7.36026795851
1032,7.387613817025
1035,7.38774132002
1038,7.392068990506
1041,7.394749488961
1044,7.403608087263
1047,7.475436789775
1050,7.498140366793
1053,7.534932795492
1056,7.542322775907
1059,7.619910049532
1062,7.68073893953
1065,7.687919998495
1068,7.693345013122
1071,7.722732787859
1074,7.743007276813
1077,7.743942693015
1080,7.789977396978
1083,7.812632013812
1086,7.862184424698
1089,7.879795154788
1092,7.898035258941
1095,7.90517838113
1098,7.930290112458
1101,7.959543507406
1104,7.978786248341
1107,8.028949600691
1110,8.036686288984
1113,8.056134471437
1116,8.06510215574
1119,8.086440875288
1122,8.086646676109
1125,8.102344325417
1128,8.136334629032
1131,8.137628039763
1134,8.164839441747
1137,8.173939439281
1140,8.19265432856
1143,8.19280970837
1146,8.199238116807
1149,8.211696792441
1152,8.221996641393
1155,8.242351766861
1158,8.271056109435
1161,8.305750884348
1164,8.306355321454
1167,8.309128103917
1170,8.314891754183
1173,8.338612616573
1176,8.344541795971
1179,8.355604232522
1182,8.359368640789
1185,8.393376052426
1188,8.417630431942
1191,8.423722755862
1194,8.453139330353
1197,8.462320115557
1200,8.495707907992
1203,8.497291970857
1206,8.618523687636
1209,8.64887843877
1212,8.658653523354
1215,8.659178746678
1218,8.663470365945
1221,8.716876596958
1224,8.726081939974
1227,8.751507032197
1230,8.77601981759
1233,8.860900113592
1236,8.893754524227
1239,8.895917749032
1242,8.910951333167
1245,8.915673709939
1248,8.965706427721
1251,8.966859349142
1254,9.000195260532
1257,9.029820271488
1260,9.059001593246
1263,9.077849600789
1266,9.07806964023
1269,9.079625675547
1272,9.090292515372
1275,9.092283525922
1278,9.108283858746
1281,9.13495996613
1284,9.138498193165
1287,9.154202260636
1290,9.175700221397
1293,9.217618246797
1296,9.219044545106
1299,9.244485438755
1302,9.244552866044
1305,9.271291915979
1308,9.275555197616
1311,9.300213029376
1314,9.302881636844
1317,9.318833992629
1320,9.32174068489
1323,9.323414307832
1326,9.348084459081
1329,9.364408986362
1332,9.375337795447
1335,9.399447304197
1338,9.402720739414
1341,9.430134364032
1344,9.483332121931
1347,9.530206863209
1350,9.531683798971
1353,9.587850302503
1356,9.602280282229
1359,9.609749642107
1362,9.655335246865
1365,9.671970305779
1368,9.686376093327
1371,9.721218250226
1374,9.797678192705
1377,9.806350715878
1380,9.811688442668
1383,9.83858014401
1386,9.852079338487
1389,9.856493003715
1392,9.871991891832
1395,9.919313852208
1398,9.960056742886
1401,9.971314287232
1404,9.989740453941
