time,value
443,3.431497365399
446,3.441813961765
449,3.466558561729
452,3.477524925838
457,3.481904051941
458,3.481999882379
461,3.530404827906
464,3.678160104737
467,3.684623919449
470,3.69338938815
473,3.695131238991
476,3.739573916676
479,3.800519638949
484,3.811622637905
485,3.812316400301
488,3.851324496393
491,3.877543087512
494,3.914957201131
497,3.928405173564
500,3.945213932427
503,3.946810889778
506,3.951013369601
509,3.968873400683
512,3.982405676156
515,3.985586565569
518,3.989181526074
521,4.009128442569
524,4.03191792944
527,4.109321550768
530,4.113766024377
533,4.118442085362
536,4.139216303754
539,4.142542214807
542,4.186639852798
545,4.20276187572
548,4.208433885568
551,4.27375717021
554,4.287840876331
559,4.289410549332
560,4.289994984887
563,4.310012831561
566,4.311862023429
569,4.31547783173
572,4.335564474692
575,4.342753058182
578,4.347282319538
581,4.349829761939
584,4.37348888095
587,4.375219817528
590,4.376737020466
593,4.395846914382
596,4.405458984547
599,4.436001476108
602,4.490753059344
605,4.495827732816
608,4.513088233699
611,4.571152284065
614,4.642319205937
617,4.681788851762
620,4.689324544626
623,4.725198908825
626,4.785827097133
629,4.791536055947
632,4.826854105083
635,4.851740977236
638,4.869732881685
641,4.889830258558
644,4.92940758143
649,4.956189389595
650,4.956750765372
653,4.971830751862
656,4.975426111951
659,5.00488451526
662,5.025121775943
665,5.032561932759
668,5.04156317145
671,5.058463259296
674,5.071813784936
677,5.073253414709
680,5.104842627351
683,5.124906243173
688,5.165941000566
691,5.171846825886
694,5.201975867686
697,5.22371642522
700,5.237849691159
703,5.252054215758
706,5.284654525736
709,5.304095451509
712,5.321326422154
715,5.333170848408
718,5.347547196153
721,5.350368341732
724,5.356471012276
727,5.366342056797
732,5.374686741013
733,5.374820772813
736,5.380615330977
739,5.390229993337
742,5.403096075285
745,5.40553505977
748,5.416926873824
751,5.459763188309
754,5.464705608902
757,5.490801237126
760,5.512031702719
763,5.565178721746
766,5.602634169183
769,5.682797109591
772,5.721359252301
775,5.725003758468
778,5.743842619121
781,5.768228501151
784,5.850457190465
787,5.855486621403
790,5.856502395146
793,5.876762061588
796,5.890305529184
799,5.901574944447
802,5.916407230938
807,5.965188278047
808,5.965520696784
811,5.975693848147
814,5.989419094262
819,6.042925183776
820,6.043296328535
823,6.056428222613
826,6.089105691922
829,6.102453948022
832,6.116099362425
835,6.135263282223
840,6.151969205797
841,6.152224687463
844,6.167045767907
847,6.17150620108
850,6.211362065489
853,6.271827509602
856,6.281285187344
859,6.285239034121
864,6.294732118327
865,6.294734589777
868,6.355927291534
871,6.357772845191
874,6.360692325444
877,6.394595269836
880,6.397248729388
885,6.399384894104
886,6.399711093794
889,6.400903898592
892,6.408785994512
895,6.445944334961
898,6.464511853573
901,6.472690598642
904,6.516696274396
907,6.527991214276
910,6.535132755454
913,6.571730785978
916,6.585656914835
919,6.658373262057
922,6.668606615601
925,6.684460199647
928,6.744471165794
931,6.824038704787
934,6.829569461079
937,6.859041406469
940,6.871832755323
943,6.87935409483
946,6.897843890473
949,6.904125678049
952,6.917966187209
955,6.920058835925
958,6.928473279972
961,7.01257157058
964,7.017583334328
967,7.028904848754
970,7.034004864584
973,7.040443296147
976,7.055550281354
979,7.072208839492
982,7.108362502162
985,7.113704881792
988,7.117654669401
991,7.133516812951
994,7.189375827625
997,7.238206436507
1000,7.247073508216
1003,7.253280799159
1006,7.290253227039
1009,7.308116326597
1012,7.312490353336
1017,7.324809849191
1018,7.325653608398
1021,7.336801952192
1024,7.339710398878
1027,7.340730230672
1030,7.344734439322
1033,7.364899646048
1036,7.367181917395
1039,7.374063738271
1042,7.380141653515
1045,7.392505058251
1048,7.461481210938
1051,7.465380793878
1054,7.504203091164
1057,7.523251394066
1060,7.602905806687
1065,7.650838950579
1068,7.660554736176
1071,7.671273173367
1074,7.680023835575
1077,7.703791282209
1080,7.709489495469
1083,7.762508292379
1086,7.789428106579
1089,7.859046665228
1092,7.865544750191
1095,7.880767554394
1098,7.896128436665
1101,7.913289607525
1104,7.94394529357
1107,7.966024077381
1110,8.015316080323
1113,8.018538115056
1118,8.040376524835
1119,8.041131424041
1122,8.064722972385
1125,8.073532276903
1128,8.080043668509
1131,8.113299584643
1134,8.12237768888
1137,8.144365300166
1140,8.15438690742
1143,8.169020041102
1146,8.180684536904
1149,8.18904225903
1152,8.197769443852
1155,8.206602834932
1158,8.227491828122
1161,8.25186620017
1166,8.29021736516
1169,8.291122851682
1170,8.291747486008
1173,8.303788725171
1176,8.318053213948
1179,8.327223759818
1184,8.337802159249
1185,8.338724555563
1188,8.373563767712
1193,8.401008584885
1194,8.401364831043
1197,8.434777567651
1200,8.44836453672
1203,8.462948335077
1206,8.466562266529
1209,8.599452305795
1212,8.614425241224
1215,8.61594457107
1218,8.636105103626
1221,8.642174503833
1224,8.694804757203
1227,8.702878032741
1230,8.712291037593
1233,8.746119828639
1236,8.833431008993
1239,8.87648681968
1242,8.886867804567
1245,8.901423305342
1248,8.907813573697
1251,8.948705922788
1254,8.951261135306
1257,8.987433089572
1260,9.008102368585
1263,9.035030861547
1266,9.058517108369
1269,9.061477501619
1272,9.064735201583
1275,9.071809384341
1278,9.075042164489
1281,9.094650338378
1284,9.112659309222
1287,9.114863905707
1290,9.138444314034
1293,9.161772872808
1296,9.194583202408
1299,9.204184606367
1302,9.227234829891
1305,9.232360267289
1308,9.256059446207
1311,9.265359339839
1314,9.281023120111
1317,9.287487830383
1320,9.301096599664
1325,9.307730963617
1326,9.307880788644
1329,9.328272174367
1332,9.343849583737
1335,9.357957177538
1340,9.38549172536
1341,9.386098892357
1344,9.412332290759
1347,9.460974197112
1350,9.498924226056
1353,9.511845100507
1356,9.557120598175
1359,9.579206639177
1362,9.590678260266
1365,9.612626294581
1368,9.648766398546
1371,9.651922895781
1374,9.699922388114
1377,9.758462198101
1382,9.784219338069
1383,9.784278876123
1386,9.822179349536
1389,9.829530199545
1392,9.839225299168
1395,9.856393677996
1398,9.911453715966
1401,9.943056237953
1404,9.949596384329
1407,9.965769722242
1410,9.99291347654
