run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,configname,NoSec5_record,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,datetime,20250915-22:43:51,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,datetimef,20250915-224351,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,experiment,NoSec5_record,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,inifile,run_record.ini,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,iterationvars,,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,iterationvarsd,,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,iterationvarsf,,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,measurement,,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,processid,99423,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,repetition,0,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,replication,#0,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,resultdir,results,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,runnumber,0,,
NoSec5_record-0-20250915-22:43:51-99423,runattr,,,seedset,104,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/delay/NoSec5_record_s104.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/delay/NoSec5_record_s104.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,record-eventlog,false,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,seed-set,104,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,LightIoTNetwork.numSensorNodes,5,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.fakeNode.enabled,false,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.sensor[*].mode,"""NoSecurity""",,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.securityEnabled,false,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.procDelay,0s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.costVerify_mJ,0,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,description,Secure Mode Simulation (includes all scenarios),,
NoSec5_record-0-20250915-22:43:51-99423,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,ned-path,.,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,record-eventlog,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,cmdenv-express-mode,false,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/secure_output.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/secure_output.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,network,LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/nosecure_output.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/nosecure_output.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,network,LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/attack_output.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/attack_output.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/NoSec5_record-0.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/NoSec5_record-0.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.statistic-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,rng-class,cMersenneTwister,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,num-rngs,1,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,seed-set,123,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-scalar-file,results/NoSec5_record-0.sca,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,output-vector-file,results/NoSec5_record-0.vec,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.sensor[*].sendInterval,0.5s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.sensor[*].mode,"""Secure""",,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.procDelay,1ms,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.hmacWindow,1s,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.costForward_mJ,5,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.costVerify_mJ,5,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.batteryInit_mJ,5000,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.securityEnabled,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.checkHmac,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.checkFreshness,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.checkDuplicate,true,,
NoSec5_record-0-20250915-22:43:51-99423,config,,,**.gateway.duplicateMethod,"""set""",,
