run,type,module,name,attrname,attrvalue,vectime,vecvalue
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.duplicateMethod,"""set""",,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.bloomBits,16384,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.bloomHashes,3,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.sbfBits,16384,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.sbfHashes,3,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.gateway.sbfDecay,0.02,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.enabled,false,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.attackMode,1,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.replayInterval,2.5s,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.validMac,true,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.replayId,100000,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.replayTsUs,500000,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.dupBurstLen,4,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.dupBurstGap,200ms,,
Secure5_record-0-20250915-22:43:50-99405,config,,,**.fakeNode.outOfOrderJitter,80ms,,
Secure5_record-0-20250915-22:43:50-99405,config,,,sim-time-limit,10s,,
Secure5_record-0-20250915-22:43:50-99405,vector,LightIoTNetwork.cloud,e2eDelay_valid,,,"0.800281742889 0.898557434393 0.96360124119 1.098681581974 1.176986904185 1.281302404682 1.421631460845 1.46528743226 1.606555521161 1.644217580486 1.812204171553 1.924465836234 1.932012282707 2.080382122121 2.125432077142 2.311106462706 2.410258991456 2.477329255663 2.579556851995 2.598579456423 2.810126286465 2.958955065416 3.016770244412 3.030820759547 3.066820509125 3.287941913911 3.445071273715 3.517331658163 3.531333117209 3.561879906126 3.771286596916 3.982971151009 4.019226708076 4.036164803406 4.038041928571 4.226035452051 4.446063960017 4.498406521626 4.555083645763 4.567526583045 4.731201186915 4.933938927762 4.951344892289 5.040665876865 5.077804095156 5.203694255207 5.459027160681 5.482543575949 5.515572948241 5.620160520377 5.673462029592 5.944777455321 5.989939181808 5.999349722778 6.160340362179 6.22250462924 6.446399099031 6.477008550496 6.48946958722 6.625020983789 6.724253604583 6.944619518845 6.948860642243 7.02074765805 7.160061805669 7.190890711964 7.412169815065 7.429496946068 7.522729572815 7.624783610945 7.691467147319 7.884460840491 7.914352981745 8.026681288633 8.081867887007 8.216359798422 8.392059041071 8.407184176029 8.516852558775 8.542335797471 8.75750130459 8.917396058631 8.938072727293 9.005541486314 9.02666847077 9.256179152567 9.438882500189 9.485603013307 9.490207777496 9.556898748267 9.767620301687 9.922183979279 9.964351976405 9.995062794953","0.000999742889 0.001000434393 0.00100024119 0.000999581974 0.000999904185 0.001000404682 0.001000460845 0.00100043226 0.000999521161 0.000999580486 0.001000171553 0.000999836234 0.001000282707 0.001000122121 0.001000077142 0.001000462706 0.000999991456 0.001000255663 0.000999851995 0.001000456423 0.001000286465 0.001000065416 0.001000244412 0.000999759547 0.000999509125 0.000999913911 0.001000273715 0.000999658163 0.001000117209 0.000999906126 0.000999596916 0.001000151009 0.000999708076 0.000999803406 0.000999928571 0.001000452051 0.000999960017 0.000999521626 0.000999645763 0.000999583045 0.001000186915 0.000999927762 0.000999892289 0.000999876865 0.001000095156 0.001000255207 0.001000160681 0.000999575949 0.000999948241 0.000999520377 0.001000029592 0.001000455321 0.001000181808 0.000999722778 0.001000362179 0.00099962924 0.001000099031 0.000999550496 0.00099958722 0.000999983789 0.000999604583 0.000999518845 0.000999642243 0.00099965805 0.000999805669 0.000999711964 0.000999815065 0.000999946068 0.000999572815 0.000999610945 0.001000147319 0.000999840491 0.000999981745 0.001000288633 0.000999887007 0.000999798422 0.001000041071 0.001000176029 0.000999558775 0.000999797471 0.00100030459 0.001000058631 0.000999727293 0.001000486314 0.00100047077 0.001000152567 0.000999500189 0.001000013307 0.000999777496 0.000999748267 0.001000301687 0.000999979279 0.000999976405 0.000999794953"
Secure5_record-0-20250915-22:43:50-99405,vector,LightIoTNetwork.cloud,e2eDelay_debug,,,"0.800281742889 0.898557434393 0.96360124119 1.098681581974 1.176986904185 1.281302404682 1.421631460845 1.46528743226 1.606555521161 1.644217580486","0.000999742889 0.001000434393 0.00100024119 0.000999581974 0.000999904185 0.001000404682 0.001000460845 0.00100043226 0.000999521161 0.000999580486"
