run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack5_record-0-20250915-22:43:51-99458,runattr,,,configname,Attack5_record,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,datetime,20250915-22:43:51,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,datetimef,20250915-224351,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,experiment,Attack5_record,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,inifile,run_record.ini,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,iterationvars,,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,iterationvarsd,,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,iterationvarsf,,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,measurement,,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,processid,99458,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,repetition,0,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,replication,#0,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,resultdir,results,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,runnumber,0,,
Attack5_record-0-20250915-22:43:51-99458,runattr,,,seedset,105,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.result-recording-modes,all,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.scalar-recording,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.vector-recording,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-scalar-file,results/delay/Attack5_record_s105.sca,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-vector-file,results/delay/Attack5_record_s105.vec,,
Attack5_record-0-20250915-22:43:51-99458,config,,,record-eventlog,false,,
Attack5_record-0-20250915-22:43:51-99458,config,,,seed-set,105,,
Attack5_record-0-20250915-22:43:51-99458,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,config,,,LightIoTNetwork.numSensorNodes,5,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.sensor[*].mode,"""Secure""",,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.fakeNode.enabled,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.fakeNode.validMac,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.gateway.securityEnabled,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,**.gateway.hmacWindow,1s,,
Attack5_record-0-20250915-22:43:51-99458,config,,,description,Secure Mode Simulation (includes all scenarios),,
Attack5_record-0-20250915-22:43:51-99458,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,config,,,ned-path,.,,
Attack5_record-0-20250915-22:43:51-99458,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99458,config,,,record-eventlog,true,,
Attack5_record-0-20250915-22:43:51-99458,config,,,cmdenv-express-mode,false,,
Attack5_record-0-20250915-22:43:51-99458,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-scalar-file,results/secure_output.sca,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-vector-file,results/secure_output.vec,,
Attack5_record-0-20250915-22:43:51-99458,config,,,network,LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-scalar-file,results/nosecure_output.sca,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-vector-file,results/nosecure_output.vec,,
Attack5_record-0-20250915-22:43:51-99458,config,,,network,LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99458,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-scalar-file,results/attack_output.sca,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-vector-file,results/attack_output.vec,,
Attack5_record-0-20250915-22:43:51-99458,config,,,output-scalar-file,results/Attack5_record-0.sca,,
