run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,configname,NoSec5_record,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,datetime,20250915-22:43:50,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,datetimef,20250915-224350,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,experiment,NoSec5_record,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,inifile,run_record.ini,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvars,,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvarsd,,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvarsf,,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,measurement,,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,processid,99387,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,repetition,0,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,replication,#0,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,resultdir,results,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,runnumber,0,,
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,seedset,101,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/delay/NoSec5_record_s101.sca,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/delay/NoSec5_record_s101.vec,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,record-eventlog,false,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,seed-set,101,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:50-99387,config,,,LightIoTNetwork.numSensorNodes,5,,
