run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack5_record-0-20250915-22:43:51-99420,runattr,,,configname,Attack5_record,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,datetime,20250915-22:43:51,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,datetimef,20250915-224351,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,experiment,Attack5_record,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,inifile,run_record.ini,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvars,,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvarsd,,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvarsf,,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,measurement,,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,processid,99420,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,repetition,0,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,replication,#0,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,resultdir,results,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,runnumber,0,,
Attack5_record-0-20250915-22:43:51-99420,runattr,,,seedset,103,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.result-recording-modes,all,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.scalar-recording,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.vector-recording,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/delay/Attack5_record_s103.sca,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/delay/Attack5_record_s103.vec,,
Attack5_record-0-20250915-22:43:51-99420,config,,,record-eventlog,false,,
Attack5_record-0-20250915-22:43:51-99420,config,,,seed-set,103,,
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,config,,,LightIoTNetwork.numSensorNodes,5,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.sensor[*].mode,"""Secure""",,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.enabled,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.validMac,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.securityEnabled,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.hmacWindow,1s,,
Attack5_record-0-20250915-22:43:51-99420,config,,,description,Secure Mode Simulation (includes all scenarios),,
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,config,,,ned-path,.,,
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99420,config,,,record-eventlog,true,,
Attack5_record-0-20250915-22:43:51-99420,config,,,cmdenv-express-mode,false,,
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/secure_output.sca,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/secure_output.vec,,
Attack5_record-0-20250915-22:43:51-99420,config,,,network,LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/nosecure_output.sca,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/nosecure_output.vec,,
Attack5_record-0-20250915-22:43:51-99420,config,,,network,LightIoTNetwork,,
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/attack_output.sca,,
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/attack_output.vec,,
