run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,configname,NoSec50_record,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,datetime,20250915-22:43:50,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,datetimef,20250915-224350,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,experiment,NoSec50_record,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,inifile,run_record.ini,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,iterationvars,,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,iterationvarsd,,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,iterationvarsf,,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,measurement,,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,network,ned.LightIoTNetwork,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,processid,99389,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,repetition,0,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,replication,#0,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,resultdir,results,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,runnumber,0,,
NoSec50_record-0-20250915-22:43:50-99389,runattr,,,seedset,101,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,**.result-recording-modes,all,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,**.scalar-recording,true,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,**.vector-recording,true,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,output-scalar-file,results/delay/NoSec50_record_s101.sca,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,output-vector-file,results/delay/NoSec50_record_s101.vec,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,record-eventlog,false,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,seed-set,101,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,network,ned.LightIoTNetwork,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,LightIoTNetwork.numSensorNodes,50,,
NoSec50_record-0-20250915-22:43:50-99389,config,,,**.fakeNode.enabled,false,,
