run,type,module,name,attrname,attrvalue,vectime,vecvalue
Secure20_record-0-20250915-22:43:51-99417,runattr,,,configname,Secure20_record,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,datetime,20250915-22:43:51,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,datetimef,20250915-224351,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,experiment,Secure20_record,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,inifile,run_record.ini,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,iterationvars,,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,iterationvarsd,,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,iterationvarsf,,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,measurement,,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,network,ned.LightIoTNetwork,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,processid,99417,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,repetition,0,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,replication,#0,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,resultdir,results,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,runnumber,0,,
Secure20_record-0-20250915-22:43:51-99417,runattr,,,seedset,103,,
Secure20_record-0-20250915-22:43:51-99417,config,,,**.result-recording-modes,all,,
Secure20_record-0-20250915-22:43:51-99417,config,,,**.scalar-recording,true,,
Secure20_record-0-20250915-22:43:51-99417,config,,,**.vector-recording,true,,
Secure20_record-0-20250915-22:43:51-99417,config,,,output-scalar-file,results/delay/Secure20_record_s103.sca,,
Secure20_record-0-20250915-22:43:51-99417,config,,,output-vector-file,results/delay/Secure20_record_s103.vec,,
Secure20_record-0-20250915-22:43:51-99417,config,,,record-eventlog,false,,
Secure20_record-0-20250915-22:43:51-99417,config,,,seed-set,103,,
Secure20_record-0-20250915-22:43:51-99417,config,,,network,ned.LightIoTNetwork,,
Secure20_record-0-20250915-22:43:51-99417,config,,,LightIoTNetwork.numSensorNodes,20,,
Secure20_record-0-20250915-22:43:51-99417,config,,,**.fakeNode.enabled,false,,
Secure20_record-0-20250915-22:43:51-99417,config,,,**.sensor[*].mode,"""Secure""",,
