run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack20_record-0-20250915-22:43:51-99459,runattr,,,configname,Attack20_record,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,datetime,20250915-22:43:51,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,datetimef,20250915-224351,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,experiment,Attack20_record,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,inifile,run_record.ini,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,iterationvars,,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,iterationvarsd,,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,iterationvarsf,,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,measurement,,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,processid,99459,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,repetition,0,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,replication,#0,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,resultdir,results,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,runnumber,0,,
Attack20_record-0-20250915-22:43:51-99459,runattr,,,seedset,105,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.result-recording-modes,all,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-scalar-file,results/delay/Attack20_record_s105.sca,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-vector-file,results/delay/Attack20_record_s105.vec,,
Attack20_record-0-20250915-22:43:51-99459,config,,,record-eventlog,false,,
Attack20_record-0-20250915-22:43:51-99459,config,,,seed-set,105,,
Attack20_record-0-20250915-22:43:51-99459,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,config,,,LightIoTNetwork.numSensorNodes,20,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.sensor[*].mode,"""Secure""",,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.fakeNode.enabled,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.fakeNode.validMac,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.gateway.securityEnabled,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.gateway.hmacWindow,1s,,
Attack20_record-0-20250915-22:43:51-99459,config,,,description,Secure Mode Simulation (includes all scenarios),,
Attack20_record-0-20250915-22:43:51-99459,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,config,,,ned-path,.,,
Attack20_record-0-20250915-22:43:51-99459,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99459,config,,,record-eventlog,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,cmdenv-express-mode,false,,
Attack20_record-0-20250915-22:43:51-99459,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-scalar-file,results/secure_output.sca,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-vector-file,results/secure_output.vec,,
Attack20_record-0-20250915-22:43:51-99459,config,,,network,LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-scalar-file,results/nosecure_output.sca,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-vector-file,results/nosecure_output.vec,,
Attack20_record-0-20250915-22:43:51-99459,config,,,network,LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99459,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-scalar-file,results/attack_output.sca,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-vector-file,results/attack_output.vec,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-scalar-file,results/Attack20_record-0.sca,,
Attack20_record-0-20250915-22:43:51-99459,config,,,output-vector-file,results/Attack20_record-0.vec,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:51-99459,config,,,**.vector-recording,true,,
