run,type,module,name,attrname,attrvalue,vectime,vecvalue
Secure50_record-0-20250915-22:43:51-99457,runattr,,,configname,Secure50_record,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,datetime,20250915-22:43:51,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,datetimef,20250915-224351,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,experiment,Secure50_record,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,inifile,run_record.ini,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,iterationvars,,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,iterationvarsd,,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,iterationvarsf,,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,measurement,,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,network,ned.LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,processid,99457,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,repetition,0,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,replication,#0,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,resultdir,results,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,runnumber,0,,
Secure50_record-0-20250915-22:43:51-99457,runattr,,,seedset,105,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.result-recording-modes,all,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.scalar-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.vector-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/delay/Secure50_record_s105.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/delay/Secure50_record_s105.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,record-eventlog,false,,
Secure50_record-0-20250915-22:43:51-99457,config,,,seed-set,105,,
Secure50_record-0-20250915-22:43:51-99457,config,,,network,ned.LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,config,,,LightIoTNetwork.numSensorNodes,50,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.fakeNode.enabled,false,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.sensor[*].mode,"""Secure""",,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.gateway.securityEnabled,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,description,Secure Mode Simulation (includes all scenarios),,
Secure50_record-0-20250915-22:43:51-99457,config,,,network,ned.LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,config,,,ned-path,.,,
Secure50_record-0-20250915-22:43:51-99457,config,,,sim-time-limit,10s,,
Secure50_record-0-20250915-22:43:51-99457,config,,,record-eventlog,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,cmdenv-express-mode,false,,
Secure50_record-0-20250915-22:43:51-99457,config,,,network,ned.LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,config,,,sim-time-limit,10s,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/secure_output.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/secure_output.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,network,LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,config,,,sim-time-limit,10s,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/nosecure_output.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/nosecure_output.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,network,LightIoTNetwork,,
Secure50_record-0-20250915-22:43:51-99457,config,,,sim-time-limit,10s,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/attack_output.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/attack_output.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/Secure50_record-0.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/Secure50_record-0.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.scalar-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.vector-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.statistic-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.result-recording-modes,all,,
Secure50_record-0-20250915-22:43:51-99457,config,,,rng-class,cMersenneTwister,,
Secure50_record-0-20250915-22:43:51-99457,config,,,num-rngs,1,,
Secure50_record-0-20250915-22:43:51-99457,config,,,seed-set,123,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-scalar-file,results/Secure50_record-0.sca,,
Secure50_record-0-20250915-22:43:51-99457,config,,,output-vector-file,results/Secure50_record-0.vec,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.scalar-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.vector-recording,true,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.result-recording-modes,all,,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
Secure50_record-0-20250915-22:43:51-99457,config,,,**.sensor[*].sendInterval,0.5s,,
