run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack20_record-0-20250915-22:43:51-99421,runattr,,,configname,Attack20_record,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,datetime,20250915-22:43:51,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,datetimef,20250915-224351,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,experiment,Attack20_record,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,inifile,run_record.ini,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,iterationvars,,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,iterationvarsd,,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,iterationvarsf,,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,measurement,,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,processid,99421,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,repetition,0,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,replication,#0,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,resultdir,results,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,runnumber,0,,
Attack20_record-0-20250915-22:43:51-99421,runattr,,,seedset,103,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.result-recording-modes,all,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/delay/Attack20_record_s103.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/delay/Attack20_record_s103.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,record-eventlog,false,,
Attack20_record-0-20250915-22:43:51-99421,config,,,seed-set,103,,
Attack20_record-0-20250915-22:43:51-99421,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,config,,,LightIoTNetwork.numSensorNodes,20,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.sensor[*].mode,"""Secure""",,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.fakeNode.enabled,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.fakeNode.validMac,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.gateway.securityEnabled,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.gateway.hmacWindow,1s,,
Attack20_record-0-20250915-22:43:51-99421,config,,,description,Secure Mode Simulation (includes all scenarios),,
Attack20_record-0-20250915-22:43:51-99421,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,config,,,ned-path,.,,
Attack20_record-0-20250915-22:43:51-99421,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99421,config,,,record-eventlog,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,cmdenv-express-mode,false,,
Attack20_record-0-20250915-22:43:51-99421,config,,,network,ned.LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/secure_output.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/secure_output.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,network,LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/nosecure_output.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/nosecure_output.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,network,LightIoTNetwork,,
Attack20_record-0-20250915-22:43:51-99421,config,,,sim-time-limit,10s,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/attack_output.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/attack_output.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/Attack20_record-0.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/Attack20_record-0.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.statistic-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.result-recording-modes,all,,
Attack20_record-0-20250915-22:43:51-99421,config,,,rng-class,cMersenneTwister,,
Attack20_record-0-20250915-22:43:51-99421,config,,,num-rngs,1,,
Attack20_record-0-20250915-22:43:51-99421,config,,,seed-set,123,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-scalar-file,results/Attack20_record-0.sca,,
Attack20_record-0-20250915-22:43:51-99421,config,,,output-vector-file,results/Attack20_record-0.vec,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.scalar-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.vector-recording,true,,
Attack20_record-0-20250915-22:43:51-99421,config,,,**.result-recording-modes,all,,
