run,type,module,name,attrname,attrvalue,vectime,vecvalue
Secure20_record-0-20250915-22:43:51-99442,runattr,,,configname,Secure20_record,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,datetime,20250915-22:43:51,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,datetimef,20250915-224351,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,experiment,Secure20_record,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,inifile,run_record.ini,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,iterationvars,,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,iterationvarsd,,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,iterationvarsf,,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,measurement,,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,network,ned.LightIoTNetwork,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,processid,99442,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,repetition,0,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,replication,#0,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,resultdir,results,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,runnumber,0,,
Secure20_record-0-20250915-22:43:51-99442,runattr,,,seedset,104,,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.result-recording-modes,all,,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.scalar-recording,true,,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.vector-recording,true,,
Secure20_record-0-20250915-22:43:51-99442,config,,,output-scalar-file,results/delay/Secure20_record_s104.sca,,
Secure20_record-0-20250915-22:43:51-99442,config,,,output-vector-file,results/delay/Secure20_record_s104.vec,,
Secure20_record-0-20250915-22:43:51-99442,config,,,record-eventlog,false,,
Secure20_record-0-20250915-22:43:51-99442,config,,,seed-set,104,,
Secure20_record-0-20250915-22:43:51-99442,config,,,network,ned.LightIoTNetwork,,
Secure20_record-0-20250915-22:43:51-99442,config,,,LightIoTNetwork.numSensorNodes,20,,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.fakeNode.enabled,false,,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.sensor[*].mode,"""Secure""",,
Secure20_record-0-20250915-22:43:51-99442,config,,,**.gateway.securityEnabled,true,,
Secure20_record-0-20250915-22:43:51-99442,config,,,description,Secure Mode Simulation (includes all scenarios),,
Secure20_record-0-20250915-22:43:51-99442,config,,,network,ned.LightIoTNetwork,,
Secure20_record-0-20250915-22:43:51-99442,config,,,ned-path,.,,
