run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,configname,NoSec5_record,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,datetime,20250915-22:43:51,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,datetimef,20250915-224351,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,experiment,NoSec5_record,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,inifile,run_record.ini,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,iterationvars,,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,iterationvarsd,,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,iterationvarsf,,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,measurement,,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,processid,99452,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,repetition,0,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,replication,#0,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,resultdir,results,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,runnumber,0,,
NoSec5_record-0-20250915-22:43:51-99452,runattr,,,seedset,105,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/delay/NoSec5_record_s105.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/delay/NoSec5_record_s105.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,record-eventlog,false,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,seed-set,105,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,LightIoTNetwork.numSensorNodes,5,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.enabled,false,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.sensor[*].mode,"""NoSecurity""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.securityEnabled,false,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.procDelay,0s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.costVerify_mJ,0,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,description,Secure Mode Simulation (includes all scenarios),,
NoSec5_record-0-20250915-22:43:51-99452,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,ned-path,.,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,record-eventlog,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,cmdenv-express-mode,false,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,network,ned.LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/secure_output.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/secure_output.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,network,LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/nosecure_output.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/nosecure_output.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,network,LightIoTNetwork,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,sim-time-limit,10s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/attack_output.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/attack_output.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/NoSec5_record-0.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/NoSec5_record-0.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.statistic-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,rng-class,cMersenneTwister,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,num-rngs,1,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,seed-set,123,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-scalar-file,results/NoSec5_record-0.sca,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,output-vector-file,results/NoSec5_record-0.vec,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.scalar-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.vector-recording,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.result-recording-modes,all,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.sensor[*].sendInterval,0.5s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.sensor[*].mode,"""Secure""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.procDelay,1ms,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.hmacWindow,1s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.costForward_mJ,5,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.costVerify_mJ,5,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.batteryInit_mJ,5000,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.securityEnabled,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.checkHmac,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.checkFreshness,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.checkDuplicate,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.duplicateMethod,"""set""",,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.bloomBits,16384,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.bloomHashes,3,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.sbfBits,16384,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.sbfHashes,3,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.gateway.sbfDecay,0.02,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.enabled,false,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.attackMode,1,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.replayInterval,2.5s,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.validMac,true,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.replayId,100000,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.replayTsUs,500000,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.dupBurstLen,4,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.dupBurstGap,200ms,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,**.fakeNode.outOfOrderJitter,80ms,,
NoSec5_record-0-20250915-22:43:51-99452,config,,,sim-time-limit,10s,,
