run,repetition,module,name,value,filebase
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,totalAccepted,935,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,totalDroppedHmac,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,totalDroppedReplay,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,totalDroppedDup,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,goodput,93.5,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,bloomFP,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,bloomCallsPerK,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,energyGW_mJ,4675,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,energyPerMsg_mJ,5,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,workAvg_units,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,workH_count,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,workF_count,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,workB_count,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,stageOrderId,1,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.gateway,mismatchCounter,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.cloud,Cloud_TotalReceived,935,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,6.5054502673797e-09,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,0,NoSec50_record_s104
NoSec50_record-0-20250915-22:43:51-99426,0,LightIoTNetwork.fakeNode,Fake_Bursts,0,NoSec50_record_s104
run,repetition,module,name,value,filebase
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,totalAccepted,373,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,totalDroppedHmac,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,totalDroppedReplay,16,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,totalDroppedDup,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,goodput,37.3,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,bloomFP,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,bloomCallsPerK,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,energyGW_mJ,3810,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,energyPerMsg_mJ,10.214477211796,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,workAvg_units,2.9588688946015,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,workH_count,389,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,workF_count,389,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,workB_count,373,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,stageOrderId,1,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.gateway,mismatchCounter,0,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.cloud,Cloud_TotalReceived,373,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.0062863796665308,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,20,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,20,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,16,Attack20_record_s103
Attack20_record-0-20250915-22:43:51-99421,0,LightIoTNetwork.fakeNode,Fake_Bursts,4,Attack20_record_s103
run,repetition,module,name,value,filebase
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4660,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4660,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4600,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4640,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4620,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,totalAccepted,500,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,totalDroppedHmac,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,totalDroppedReplay,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,totalDroppedDup,420,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,goodput,50,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,bloomFP,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,bloomCallsPerK,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,energyGW_mJ,5000,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,energyPerMsg_mJ,10,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,workAvg_units,1.6304347826087,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,workH_count,500,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,workF_count,500,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,workB_count,500,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,stageOrderId,1,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.gateway,mismatchCounter,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.cloud,Cloud_TotalReceived,500,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.00100000726994,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,0,Secure50_record_s101
Secure50_record-0-20250915-22:43:50-99392,0,LightIoTNetwork.fakeNode,Fake_Bursts,0,Secure50_record_s101
run,repetition,module,name,value,filebase
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,totalAccepted,372,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,totalDroppedHmac,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,totalDroppedReplay,14,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,totalDroppedDup,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,goodput,37.2,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,bloomFP,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,bloomCallsPerK,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,energyGW_mJ,3790,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,energyPerMsg_mJ,10.188172043011,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,workAvg_units,2.9637305699482,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,workH_count,386,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,workF_count,386,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,workB_count,372,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,stageOrderId,1,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.gateway,mismatchCounter,0,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.cloud,Cloud_TotalReceived,372,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.0064117854708172,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,20,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,20,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,16,Attack20_record_s102
Attack20_record-0-20250915-22:43:50-99409,0,LightIoTNetwork.fakeNode,Fake_Bursts,4,Attack20_record_s102
run,repetition,module,name,value,filebase
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s105
NoSec50_record-0-20250915-22:43:51-99454,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s105
